::1 - - [08/Jan/2019:13:56:41 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "http://localhost:2200/register" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15"
::1 - - [08/Jan/2019:17:34:03 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:34:03 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:34:03 +0000] "OPTIONS /verify/user/hello@asheori.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:34:03 +0000] "GET /verify/user/hello@asheori.com HTTP/1.1" 200 36 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:34:03 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:36:17 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:36:17 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:36:17 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:36:18 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 200 36 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:36:18 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:37:06 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:37:07 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:37:07 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:37:07 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:37:07 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:39:12 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:39:12 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:39:13 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:39:13 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:39:13 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:41:17 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:41:17 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:41:17 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:41:17 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:41:17 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:47:50 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:47:50 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:47:51 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:47:51 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:47:51 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:50:18 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:50:18 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:50:18 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:50:18 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:50:18 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:20 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:20 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:20 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:20 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:20 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:32 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:32 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:32 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:32 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:17:54:32 +0000] "OPTIONS /register/user HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:11:30 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:11:30 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:11:30 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:11:30 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:14:01 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:14:01 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:14:02 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:14:02 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:18 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:18 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:18 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:18 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:43 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:43 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:43 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:18:43 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:06 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:06 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:06 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:06 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:49 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:49 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:49 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:19:49 +0000] "GET /verify/user/kolagrey@gmail.com HTTP/1.1" 304 - "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:21:16 +0000] "OPTIONS /access/init HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:21:16 +0000] "POST /access/init HTTP/1.1" 200 132 "http://localhost:2200/register" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
::1 - - [08/Jan/2019:18:21:17 +0000] "OPTIONS /verify/user/kolagrey@gmail.com HTTP/1.1" 204 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
